"adsh","cik_id","name","sic","countryba","stprba","cityba","zipba","bas1","bas2","baph","countryma","stprma","cityma","zipma","mas1","mas2","countryinc","stprinc","ein_id","former","changed","afs","wksi","fye","form","period","fy","fp","filed","accepted","prevrpt","detail","instance","nciks","aciks","edgar_year"
"0001104659-10-025627",46765,"HELMERICH & PAYNE INC",1381,"US","OK","TULSA","74114","UTICA AT 21ST ST","","9187425531","US","OK","TULSA","74114","UTICA AT 21ST ST","","US","DE",730679879,"",NA,"1-LAF",0,930,"10-Q",20100331,2010,"Q2",20100505,"2010-05-05 11:22:00.0",0,0,"hp",1,"","2010Q2"
"0001104659-10-025776",66740,"3M CO",3841,"US","MN","ST PAUL","55144-1000","3M CENTER","BLDG. 220-11W-02","6517332204","US","MN","ST. PAUL","55144-1000","3M CENTER","BLDG. 220-11W-02","US","DE",410417775,"MINNESOTA MINING & MANUFACTURING CO",19920703,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:12:00.0",0,0,"mmm",1,"","2010Q2"
"0001104659-10-025827",88205,"SPX CORP",3540,"US","NC","CHARLOTTE","28277","13515 BALLANTYNE CORPORATE PLACE","","704-752-4400","US","NC","CHARLOTTE","28277","13515 BALLANTYNE CORPORATE PLACE","","US","DE",381016240,"SEALED POWER CORP",19880515,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:57:00.0",0,0,"spx",1,"","2010Q2"
"0001130310-10-000021",1130310,"CENTERPOINT ENERGY INC",4911,"US","TX","HOUSTON","77002","1111 LOUISIANA ST.","","7132073000","US","TX","HOUSTON","77002","1111 LOUISIANA ST.","","","",740694415,"RELIANT ENERGY REGCO INC",20001220,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 08:01:00.0",0,0,"cnp",1,"","2010Q2"
"0001144204-10-024521",1121788,"GARMIN LTD",3812,"KY","","CAMANA BAY","KY1-1006","PO BOX 10670, GRAND CAYMAN KY1-1006","STE. 3206B, 45 MARKET ST., GARDENIA CT.","9133978200","US","KS","OLATHE","66062","C/O GARMIN INTERNATIONAL INC","1200 E 151ST STREET","","",980229227,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 13:00:00.0",0,0,"grmn",1,"","2010Q2"
"0001144204-10-024596",32604,"EMERSON ELECTRIC CO",3600,"US","MO","ST LOUIS","63136","8000 W FLORISSANT AVE","P O BOX 4100","3145532000","US","MO","ST LOUIS","63136","8000 W. FLORISSANT","P.O. BOX 4100","US","MO",430259330,"EMERSON ELECTRIC MANUFACTUING CO",19730710,"1-LAF",0,930,"10-Q",20100331,2010,"Q2",20100505,"2010-05-05 15:57:00.0",0,0,"emr",1,"","2010Q2"
"0001144204-10-024723",1116132,"COACH INC",3100,"US","NY","NEW YORK","10001","516 WEST 34TH ST","","2125941850","US","NY","NEW YORK","10001","516 WEST 34TH ST","","US","MD",522242751,"",NA,"1-LAF",0,630,"10-Q",20100331,2010,"Q3",20100505,"2010-05-05 17:22:00.0",0,0,"coh",1,"","2010Q2"
"0001193125-10-106827",1308161,"NEWS CORP",2711,"US","NY","NEW YORK","10036","1211 AVENUE OF THE AMERICAS","","212-852-7000","US","NY","NEW YORK","10036","1211 AVENUE OF THE AMERICAS","","","",260075658,"NEWS CORPORATION, INC.",20041108,"1-LAF",0,630,"10-Q",20100331,2010,"Q3",20100505,"2010-05-04 17:48:00.0",0,0,"nws",1,"","2010Q2"
"0001193125-10-107560",750556,"SUNTRUST BANKS INC",6021,"US","GA","ATLANTA","30308","303 PEACHTREE ST N E","","4045887711","US","GA","ATLANTA","30308","303 PEACHTREE ST N E","","US","GA",581575035,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 06:08:00.0",0,0,"sti",1,"","2010Q2"
"0001193125-10-107586",1059324,"PETROHAWK ENERGY CORP",1311,"US","TX","HOUSTON","77002","1000 LOUISIANA SUITE 5600","","8322042700","US","TX","HOUSTON","77002","1000 LOUISIANA SUITE 5600","","US","DE",860876964,"BETA OIL & GAS INC",19980407,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 06:23:00.0",0,0,"hk",1,"","2010Q2"
"0001193125-10-107842",1267238,"ASSURANT INC",6321,"US","NY","NEW YORK","","","","","US","NY","NEW YORK","10005","ONE CHASE MANHATTAN PLAZA","","","",391126612,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 08:49:00.0",0,0,"aiz",1,"","2010Q2"
"0001193125-10-107930",76334,"PARKER HANNIFIN CORP",3490,"US","OH","CLEVELAND","44124-4141","6035 PARKLAND BOULEVARD","","2168963000","US","OH","CLEVELAND","44124-4141","6035 PARKLAND BOULEVARD","","US","OH",340451060,"PARKER APPLIANCE CO",19670907,"1-LAF",0,630,"10-Q",20100331,2010,"Q3",20100505,"2010-05-05 09:34:00.0",0,0,"ph",1,"","2010Q2"
"0001193125-10-108084",5513,"UNUM GROUP",6321,"US","TN","CHATTANOOGA","37402","1 FOUNTAIN SQUARE","","4232944350","US","TN","CHATTANOOGA","37402","1 FOUNTAIN SQUARE","","US","DE",621598430,"UNUMPROVIDENT CORP",19990702,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 11:14:00.0",0,0,"unm",1,"","2010Q2"
"0001193125-10-108284",75362,"PACCAR INC",3711,"US","WA","BELLEVUE","98004","PACCAR BUILDING","777 106TH AVENUE NE","425 468 7383","US","WA","BELLEVUE","98004","PACCAR BUILDING","777 106TH AVENUE NE","US","DE",910351110,"PACIFIC CAR & FOUNDRY CO",19720707,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 12:26:00.0",0,0,"pcar",1,"","2010Q2"
"0001193125-10-108296",101382,"UMB FINANCIAL CORP",6021,"US","MO","KANSAS CITY","64106","1010 GRAND AVE","","8168607000","US","MO","KANSAS CITY","64106","1010 GRAND AVE","","US","MO",430903811,"UNITED MISSOURI BANCSHARES INC",19920703,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 12:31:00.0",0,0,"umbf",1,"","2010Q2"
"0001193125-10-108357",37785,"FMC CORP",2800,"US","PA","PHILADELPHIA","19103","1735 MARKET STREET","","215 299-6000","US","PA","PHILADELPHIA","19103","1735 MARKET STREET","","US","DE",940479804,"FOOD MACHINERY & CHEMICAL CORP",19670706,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 13:06:00.0",0,0,"fmc",1,"","2010Q2"
"0001193125-10-108665",877890,"CITRIX SYSTEMS INC",7372,"US","FL","FORT LAUDERDALE","33309","851 WEST CYPRESS CREEK ROAD","","9542673000","US","FL","FL LAUDERDALE","33309","851 WEST CYPRESS CREEK ROAD","","US","DE",752275152,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 15:11:00.0",0,0,"ctxs",1,"","2010Q2"
"0001193125-10-108704",1288776,"GOOGLE INC.",7370,"US","CA","MOUNTAIN VIEW","94043","1600 AMPHITHEATRE PARKWAY","","650 623 4000","US","CA","MOUNTAIN VIEW","94043","1600 AMPHITHEATRE PARKWAY","","US","DE",770493581,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 15:26:00.0",0,0,"goog",1,"","2010Q2"
"0001193125-10-108855",849213,"PLUM CREEK TIMBER CO INC",6798,"US","WA","SEATTLE","98104-4040","999 THIRD AVENUE","SUITE 4300","(206)467-3600","US","WA","SEATTLE","98104-4040","999 THIRD AVENUE","SUITE 4300","US","DE",911912863,"PLUM CREEK TIMBER CO L P",19920703,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:11:00.0",0,0,"pcl",1,"","2010Q2"
"0001193125-10-108881",1037949,"QWEST COMMUNICATIONS INTERNATIONAL INC",4813,"US","CO","DENVER","80202","1801 CALIFORNIA ST","","3039921400","US","CO","DENVER","80202","1801 CALIFORNIA ST","","US","DE",841339282,"QUEST COMMUNICATIONS INTERNATIONAL INC",19970416,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:19:00.0",0,0,"q",1,"","2010Q2"
"0001193125-10-108897",731766,"UNITEDHEALTH GROUP INC",6324,"US","MN","MINNEAPOLIS","55343","UNITEDHEALTH GROUP CENTER","9900 BREN ROAD EAST","9529361300","US","MN","MINNETONKA","55343","9900 BREN ROAD EAST","","US","MN",411321939,"UNITED HEALTHCARE CORP/",20000309,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:23:00.0",0,0,"unh",1,"","2010Q2"
"0001193125-10-108947",1046568,"CAREER EDUCATION CORP",8200,"US","IL","HOFFMAN ESTATES","60169","2895 GREENSPOINT","SUITE 600","8477813600","US","IL","HOFFMAN ESTATES","60169","2895 GREENSPOINT PARKWAY","SUITE 600","US","DE",363932190,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:35:00.0",0,0,"ceco",1,"","2010Q2"
"0001193125-10-108948",29669,"RR DONNELLEY & SONS CO",2750,"US","IL","CHICAGO","60606","111 SOUTH WACKER DRIVE","","3123268000","US","IL","CHICAGO","60606","111 SOUTH WACKER DRIVE","","US","DE",361004130,"DONNELLEY R R & SONS CO",19920703,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:35:00.0",0,1,"rrd",1,"","2010Q2"
"0001193125-10-108977",101830,"SPRINT NEXTEL CORP",4813,"US","KS","OVERLAND PARK","66251","6200 SPRINT PARKWAY","","800-829-0965","US","KS","OVERLAND PARK","66251","6200 SPRINT PARKWAY","","US","KS",480457967,"SPRINT CORP",19921222,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:40:00.0",0,0,"s",1,"","2010Q2"
"0001193125-10-109084",4962,"AMERICAN EXPRESS CO",6199,"US","NY","NEW YORK","10285","200 VESEY STREET","50TH FLOOR","2126402000","US","NY","NEW YORK","10285","200 VESEY STREET","50TH FLOOR","US","NY",134922250,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 17:07:00.0",0,0,"axp",1,"","2010Q2"
"0001193125-10-109112",1281761,"REGIONS FINANCIAL CORP",6021,"US","AL","BIRMINGHAM","35203","1900 FIFTH AVENUE NORTH","","205-944-1300","US","AL","BIRMINGHAM","35203","1900 FIFTH AVENUE NORTH","","US","DE",630589368,"NEW REGIONS FINANCIAL CORP",20040225,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 17:17:00.0",0,0,"rf",1,"","2010Q2"
"0001354488-10-001409",843006,"ISSUER DIRECT CORP",2750,"US","NC","CARY","27511","201 SHANNON OAKS CIRCLE","SUITE 105","9194611600","US","NC","CARY","27511","201 SHANNON OAKS CIRCLE","SUITE 105","","",261331503,"DOCUCON INC",20071002,"5-SML",0,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 16:21:00.0",0,0,"isdr",1,"","2010Q2"
"0001451505-10-000035",1451505,"TRANSOCEAN LTD.",1381,"CH","","VERNIER","1214","BLANDONNET INTERNATIONAL BUSINESS CENTER","BLDG F, 7TH FLOOR, CHEMIN DE BLANDONNET","41-58-792-9243","CH","","VERNIER","1214","BLANDONNET INTERNATIONAL BUSINESS CENTER","BLDG F, 7TH FLOOR, CHEMIN DE BLANDONNET","CH","",980599916,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100505,"2010-05-05 17:13:00.0",0,0,"rig",1,"","2010Q2"
"0000097745-10-000014",97745,"THERMO FISHER SCIENTIFIC INC.",3829,"US","MA","WALTHAM","02451","81 WYMAN ST","PO BOX 9046","7816221000","US","MA","WALTHAM","02451","81 WYMAN ST","PO BOX 9046","US","DE",42209186,"THERMO ELECTRON CORP",19920703,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 15:53:00.0",0,0,"tmo",1,"","2010Q2"
"0000107815-10-000062",783325,"WISCONSIN ENERGY CORP",4931,"US","WI","MILWAUKEE","53201","231 W MICHIGAN ST","P O BOX 1331","414-221-2345","US","WI","MILWAUKEE","53201","231 WEST MICHIGAN STREET","P O BOX 1331","US","WI",391391525,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 12:35:00.0",0,0,"wec",1,"","2010Q2"
"0000732717-10-000033",732717,"AT&T INC.",4813,"US","TX","DALLAS","75202","208 S. AKARD ST","ATTN :  ANDREW LIBERA","2108214105","US","TX","DALLAS","75202","208 S. AKARD ST","ATTN :  ANDREW LIBERA","US","DE",431301883,"SBC COMMUNICATIONS INC",19950501,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 17:15:00.0",0,0,"t",1,"","2010Q2"
"0000797468-10-000039",797468,"OCCIDENTAL PETROLEUM CORP /DE/",1311,"US","CA","LOS ANGELES","90024","10889 WILSHIRE BLVD","","3102088800","US","CA","LOS ANGELES","90024","10889 WILSHIRE BOULEVARD","","US","DE",954035997,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 09:47:00.0",0,0,"oxy",1,"","2010Q2"
"0000922224-10-000046",922224,"PPL CORP",4911,"US","PA","ALLENTOWN","18101-1179","TWO N NINTH ST","","610-774-5151","US","PA","ALLENTOWN","18101-1179","TWO N NINTH ST","","","",232758192,"PPL CORP",20000214,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 08:19:00.0",0,0,"ppl",3,"317187 1161976","2010Q2"
"0000950123-10-045069",1424847,"LORILLARD, INC.",2111,"US","NC","GREENSBORO","27408","714 GREEN VALLEY ROAD","","336.335.7000","US","NC","GREENSBORO","27408","714 GREEN VALLEY ROAD","","US","DE",131911176,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 08:22:00.0",0,0,"lo",1,"","2010Q2"
"0000950123-10-045135",40987,"GENUINE PARTS CO",5013,"US","GA","ATLANTA","30339","2999 CIRCLE 75 PARKWAY","","4049531700","US","GA","ATLANTA","30339","2999 CIRCLE 75 PARKWAY","","US","GA",580254510,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 10:03:00.0",0,0,"gpc",1,"","2010Q2"
"0000950123-10-045197",1126294,"RRI ENERGY INC",4911,"US","TX","HOUSTON","77002","1000 MAIN STREET","","713-497-3000","US","TX","HOUSTON","77002","1000 MAIN STREET","","US","DE",760655566,"RELIANT ENERGY INC",20040423,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 11:01:00.0",0,0,"rri",1,"","2010Q2"
"0000950123-10-045234",1090012,"DEVON ENERGY CORP/DE",1311,"US","OK","OKLAHOMA CITY","73102","20 N BROADWAY","STE 1500","4052353611","US","OK","OKLAHOMA CITY","73102","20 N BROADWAY","STE 1500","US","DE",731567067,"DEVON DELAWARE CORP",19990707,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 11:47:00.0",0,0,"dvn",1,"","2010Q2"
"0000950123-10-045289",1418135,"DR PEPPER SNAPPLE GROUP, INC.",2080,"US","TX","PLANO","75024","5301 LEGACY DRIVE","","(972) 673-7000","US","TX","PLANO","75024","5301 LEGACY DRIVE","","US","DE",753258232,"CSAB INC.",20071109,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 13:00:00.0",0,0,"dps",1,"","2010Q2"
"0000950123-10-045358",10795,"BECTON DICKINSON & CO",3841,"US","NJ","FRANKLIN LAKES","07417-1880","ONE BECTON DR","","2018476800","US","NJ","FRANKLIN LAKE","07417","ONE BECTON DR","","US","NJ",220760120,"",NA,"1-LAF",1,930,"10-Q",20100331,2010,"Q2",20100506,"2010-05-06 14:23:00.0",0,0,"bdx",1,"","2010Q2"
"0000950123-10-045388",701221,"CIGNA CORP",6324,"US","PA","PHILADELPHIA","19192-1550","ONE LIBERTY PLACE","1601 CHESTNUT STREET","2157611000","US","PA","PHILADELPHIA","19192","TWO LIBERTY PLACE 48TH FLOOR","1601 CHESTNUT STREET","US","DE",61059331,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 14:54:00.0",0,0,"ci",1,"","2010Q2"
"0000950123-10-045412",91576,"KEYCORP /NEW/",6021,"US","OH","CLEVELAND","44114-1306","127 PUBLIC SQ","","2166896300","US","OH","CLEVELAND","44114-1306","127 PUBLIC SQ","","US","OH",346542451,"SOCIETY CORP",19920703,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 15:14:00.0",0,0,"key",1,"","2010Q2"
"0000950123-10-045562",780053,"NATIONWIDE HEALTH PROPERTIES INC",6798,"US","CA","NEWPORT BEACH","92660-6429","610 NEWPORT CENTER DR","STE 1150","9497184400","US","CA","NEWPORT BEACH","92660-6429","610 NEWPORT CENTER DR","STE 1150","US","MD",953997619,"BEVERLY INVESTMENT PROPERTIES INC",19890515,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 16:34:00.0",0,0,"nhp",1,"","2010Q2"
"0000950123-10-045592",885725,"BOSTON SCIENTIFIC CORP",3841,"US","MA","NATICK","01760-1537","ONE BOSTON SCIENTIFIC PL","","5086508000","","","","","","","US","DE",42695240,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 16:50:00.0",0,0,"bsx",1,"","2010Q2"
"0000950123-10-045625",1365135,"WESTERN UNION CO",7389,"US","CO","ENGLEWOOD","80112","12500 EAST BELFORD AVENUE","","(720) 332-3361","US","CO","ENGLEWOOD","80112","12500 EAST BELFORD AVENUE","","US","DE",204531180,"",NA,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 17:04:00.0",0,0,"wu",1,"","2010Q2"
"0000950123-10-045634",1032033,"SLM CORP",6141,"US","VA","RESTON","20190","12061 BLUEMONT WAY","","7038103000","US","VA","RESTON","20190","12061 BLUEMONT WAY","","US","DE",522013874,"SALLIE MAE",20020517,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 17:09:00.0",0,0,"slm",1,"","2010Q2"
"0000950123-10-045637",1037016,"NII HOLDINGS INC",4812,"US","VA","RESTON","20190","1875 EXPLORER ST.","SUITE 1000","7033905100","US","VA","RESTON","20190","1875 EXPLORER ST.","SUITE 1000","US","DE",911671412,"NEXTEL INTERNATIONAL INC",19970919,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 17:10:00.0",0,0,"nihd",1,"","2010Q2"
"0000950123-10-045688",1073431,"LIFE TECHNOLOGIES CORP",2836,"US","CA","CARLSBAD","92008","5791 VAN ALLEN WAY","","7606037200","US","CA","CARLSBAD","92008","5791 VAN ALLEN WAY","","US","DE",330373077,"INVITROGEN CORP",19981113,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 17:29:00.0",0,0,"life",1,"","2010Q2"
"0001056358-10-000046",1056358,"MANNATECH INC",2833,"US","TX","COPPELL","75019","600 SOUTH ROYAL LANE","SUITE 200","9724717400","US","TX","COPPELL","75019","600 SOUTH ROYAL LANE","SUITE 200","US","TX",752508900,"",NA,"2-ACC",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 13:05:00.0",0,0,"mtex",1,"","2010Q2"
"0001104659-10-025985",31462,"ECOLAB INC",2840,"US","MN","ST PAUL","55102","ECOLAB CORPORATE CENTER","370 WABASHA STREET NORTH","6512932233","US","MN","ST. PAUL","55102","ECOLAB CORPORATE CENTER","370 WABASHA STREET NORTH","US","DE",410231510,"ECONOMICS LABORATORY INC",19861203,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 07:15:00.0",0,0,"ecl",1,"","2010Q2"
"0001104659-10-026341",820313,"AMPHENOL CORP /DE/",3678,"US","CT","WALLINGFORD","06492","358 HALL AVE","","2032658900","","","","","","","US","DE",222785165,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 15:19:00.0",0,0,"aph",1,"","2010Q2"
"0001104659-10-026401",1053112,"CABLEVISION SYSTEMS CORP /NY",4841,"US","NY","BETHPAGE","11714","1111 STEWART AVENUE","","5163806230","US","NY","BETHPAGE","11714","1111 STEWART AVENUE","","US","DE",112776686,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 16:36:00.0",0,0,"cvc",2,"784681","2010Q2"
"0001157523-10-002896",1043219,"ANNALY CAPITAL MANAGEMENT INC",6798,"US","NY","NEW YORK","10036","1211 AVENUE OF THE AMERICAS","","212 696 0100","US","NY","NEW YORK","10036","1211 AVENUE OF THE AMERICAS","","US","MD",223479661,"ANNALY MORTGAGE MANAGEMENT INC",19970729,"1-LAF",1,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 13:23:00.0",0,0,"nly",1,"","2010Q2"
"0001157523-10-002914",1201792,"AMERICAN PUBLIC EDUCATION INC",8200,"US","WV","CHARLES TOWN","25414","111 W CONGRESS STREET","","3047243700","US","WV","CHARLES TOWN","25414","111 W CONGRESS STREET","","US","DE",10724376,"",NA,"2-ACC",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 16:01:00.0",0,0,"apei",1,"","2010Q2"
"0001193125-10-109851",23666,"SARA LEE CORP",2000,"US","IL","DOWNERS GROVE","60515","3500 LACEY ROAD","","6305986000","US","IL","DOWNERS GROVE","60515","3500 LACEY ROAD","","US","MD",362089049,"LEE SARA CORP",19920703,"1-LAF",0,630,"10-Q",20100331,2010,"Q3",20100506,"2010-05-06 07:33:00.0",0,0,"sle",1,"","2010Q2"
"0001193125-10-109888",891456,"PLAINS EXPLORATION & PRODUCTION CO",1311,"US","TX","HOUSTON","77002","700 MILAM STREET","SUITE 3100","7135796000","US","TX","HOUSTON","77002","700 MILAM STREET","SUITE 3100","US","DE",330430755,"PLAINS EXPLORATION & PRODUCTION CO L P",20020619,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 07:59:00.0",0,0,"pxp",1,"","2010Q2"
"0001193125-10-109891",721371,"CARDINAL HEALTH INC",5122,"US","OH","DUBLIN","43017","7000 CARDINAL PLACE","","6147573033","US","OH","DUBLIN","43017","7000 CARDINAL PLACE","","US","OH",310958666,"CARDINAL DISTRIBUTION INC",19920703,"1-LAF",0,630,"10-Q",20100331,2010,"Q3",20100506,"2010-05-06 08:01:00.0",0,0,"cah",1,"","2010Q2"
"0001193125-10-109976",859737,"HOLOGIC INC",3844,"US","MA","BEDFORD","01730","35 CROSBY DRIVE","","7819997300","US","MA","BEDFORD","01730","35 CROSBY DRIVE","","US","DE",42902449,"",NA,"1-LAF",0,930,"10-Q",20100331,2010,"Q2",20100506,"2010-05-06 08:59:00.0",0,0,"holx",1,"","2010Q2"
"0001193125-10-110115",906107,"EQUITY RESIDENTIAL",6798,"US","IL","CHICAGO","60606","EQUITY RESIDENTIAL","TWO NORTH RIVERSIDE PLAZA, SUITE 400","3129281178","US","IL","CHICAGO","60606","TWO NORTH RIVERSIDE PLAZA","SUITE 400","US","MD",363877868,"EQUITY RESIDENTIAL PROPERTIES TRUST",19930524,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 10:39:00.0",0,0,"eqr",1,"","2010Q2"
"0001193125-10-110117",931182,"ERP OPERATING LTD PARTNERSHIP",6798,"US","IL","CHICAGO","60606","TWO N RIVERSIDE PLZ","STE 400","3124741300","US","IL","CHICAGO","60606","TWO N RIVERSIDE PLAZA","SUITE 450","US","MD",363894853,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 10:41:00.0",0,0,"erpltd",1,"","2010Q2"
"0001193125-10-110148",63908,"MCDONALDS CORP",5812,"US","IL","OAK BROOK","60523","ONE MCDONALD'S PLZ","DEPT 332","6306233154","US","IL","OAK BROOK","60523","ONE MCDONALDS PLAZA","DEPT 332","US","DE",362361282,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 10:57:00.0",0,0,"mcd",1,"","2010Q2"
"0001193125-10-110273",49938,"IMPERIAL OIL LTD",2911,"CA","AB","CALGARY","T2P 3M9","237 FOURTH AVENUE S.W.","","1-800-567-3776","CA","AB","CALGARY","T2P 3M9","237 FOURTH AVENUE S.W.","","","",980017682,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 11:42:00.0",0,0,"imo",1,"","2010Q2"
"0001193125-10-110374",868809,"XTO ENERGY INC",1311,"US","TX","FORT WORTH","76102","810 HOUSTON ST","STE 2000","8178702800","US","TX","FORT WORTH","76102","810 HOUSTON STREET","STE 2000","US","DE",752347769,"CROSS TIMBERS OIL CO",19940801,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 12:22:00.0",0,0,"xto",1,"","2010Q2"
"0001193125-10-110439",788784,"PUBLIC SERVICE ENTERPRISE GROUP INC",4931,"US","NJ","NEWARK","07102-4194","CORPORATE ACCOUNTING SERVICES","80 PARK PLAZA, 9TH FLOOR","973-430-7000","US","NJ","NEWARK","07102-4194","CORPORATE ACCOUNTING SERVICES","80 PARK PLAZA, 9TH FLOOR","US","NJ",222625848,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 12:59:00.0",0,0,"peg",3,"81033 1158659","2010Q2"
"0001193125-10-110503",38777,"FRANKLIN RESOURCES INC",6282,"US","CA","SAN MATEO","94403","ONE FRANKLIN PARKWAY","BUILDING 920","650-312-2000","US","CA","SAN MATEO","94403","FRANKLIN RESOURCES INC","ONE FRANKLIN PARKWAY","US","DE",132670991,"",NA,"1-LAF",0,930,"10-Q",20100331,2010,"Q2",20100506,"2010-05-06 13:42:00.0",0,0,"ben",1,"","2010Q2"
"0001193125-10-110539",34088,"EXXON MOBIL CORP",2911,"US","TX","IRVING","75039-2298","5959 LAS COLINAS BLVD","","9724441000","US","TX","IRVING","75039-2298","5959 LAS COLINAS BLVD","","US","NJ",135409005,"EXXON CORP",19920703,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 13:54:00.0",0,0,"xom",1,"","2010Q2"
"0001193125-10-110738",798354,"FISERV INC",7374,"US","WI","BROOKFIELD","53045","255 FISERV DR","PO BOX 979","4148795000","US","WI","BROOKFIELD","53045","255 FISERV DRIVE","","US","WI",391506125,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 15:30:00.0",0,0,"fisv",1,"","2010Q2"
"0001193125-10-110745",793952,"HARLEY DAVIDSON INC",3751,"US","WI","MILWAUKEE","53208","3700 W JUNEAU AVE","","4143424680","","","","","","","US","WI",391382325,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 15:34:00.0",0,0,"hog",1,"","2010Q2"
"0001193125-10-111041",1037540,"BOSTON PROPERTIES INC",6798,"US","MA","BOSTON","02199","800 BOYLSTON STREET","SUITE 1900","6172363300","US","MA","BOSTON","02199","800 BOYLSTON STREET","SUITE 1900","US","DE",42473675,"",NA,"1-LAF",0,1231,"10-Q",20100331,2010,"Q1",20100506,"2010-05-06 16:51:00.0",0,0,"bxp",1,"","2010Q2"
