"adsh","cik_id","name","sic","countryba","stprba","cityba","zipba","bas1","bas2","baph","countryma","stprma","cityma","zipma","mas1","mas2","countryinc","stprinc","ein_id","former","changed","afs","wksi","fye","form","period","fy","fp","filed","accepted","prevrpt","detail","instance","nciks","aciks","edgar_year"
"0001193125-10-183322",1096325,"INTERSIL CORP/DE",3674,"US","CA","MILPITAS","95035","1001 MURPHY RANCH ROAD","SUITE 1","408-432-888","US","FL","PALM BAY","32905","1650 ROBERT J. CONLAN BLVD.","","US","DE",593590018,"INTERSIL HOLDING CO",19991005,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100809,"2010-08-09 16:07:00.0",0,0,"isil",1,"","2010Q3"
"0001193125-10-183350",708819,"MCDERMOTT INTERNATIONAL INC",3443,"US","TX","HOUSTON","77079","777 N. ELDRIDGE PARKWAY","","281-870-5000","US","TX","HOUSTON","77079","777 N. ELDRIDGE PARKWAY","","PA","",720593134,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100809,"2010-08-09 16:12:00.0",0,1,"mdr",1,"","2010Q3"
"0001193125-10-183361",910073,"NEW YORK COMMUNITY BANCORP INC",6036,"US","NY","WESTBURY","11590","615 MERRICK AVE","","7183596400","US","NY","WESTBURY","11590","615 MERRICK AVE","","US","DE",61377322,"QUEENS COUNTY BANCORP INC",19930802,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100809,"2010-08-09 16:16:00.0",0,0,"nyb",1,"","2010Q3"
"0001193125-10-183369",1057758,"TW TELECOM INC.",4813,"US","CO","LITTLETON","80124","10475 PARK MEADOWS DRIVE","","3035661000","US","CO","LITTLETON","80124","10475 PARK MEADOWS DRIVE","","US","DE",841500624,"TIME WARNER TELECOM INC",19980313,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100809,"2010-08-09 16:17:00.0",0,0,"twtc",1,"","2010Q3"
"0001193125-10-183374",815065,"STERIS CORP",3842,"US","OH","MENTOR","44060","5960 HEISLEY RD","","4403542600","US","OH","MENTOR","44060","5960 HEISLEY ROAD","","US","OH",341482024,"",NA,"1-LAF",0,331,"10-Q",20100630,2010,"Q1",20100809,"2010-08-09 16:18:00.0",0,0,"ste",1,"","2010Q3"
"0001193125-10-183436",1062047,"CONVERGYS CORP",7373,"US","OH","CINCINNATI","45202","201 EAST FOURTH STREET","","5137237000","US","OH","CINCINNATI","45201","201 EAST FOURTH STREET","PO BOX 1638","US","OH",311598292,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100809,"2010-08-09 16:35:00.0",0,0,"cvg",1,"","2010Q3"
"0001193125-10-183441",1068851,"PROSPERITY BANCSHARES INC",6022,"US","TX","HOUSTON","77027","4295 SAN FELIPE","N/A","7136939300","US","TX","HOUSTON","77027","4295 SAN FELIPE","","US","TX",742331986,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100809,"2010-08-09 16:36:00.0",0,0,"prsp",1,"","2010Q3"
"0001193125-10-183446",1091748,"ARGO GROUP INTERNATIONAL HOLDINGS, LTD.",6361,"BM","","PEMBROKE","HM 08","110 PITTS BAY ROAD","","4412965858","BM","","PEMBROKE","HM 08","110 PITTS BAY ROAD","","","",980214719,"PXRE GROUP LTD",19990724,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100809,"2010-08-09 16:37:00.0",0,0,"agii",1,"","2010Q3"
"0001193125-10-183448",712515,"ELECTRONIC ARTS INC.",7372,"US","CA","REDWOOD CITY","94065","209 REDWOOD SHORES PARKWAY","","650-628-1500","US","CA","REDWOOD CITY","94065","209 REDWOOD SHORES PARKWAY","","US","DE",942838567,"ELECTRONIC ARTS INC",19920703,"1-LAF",0,331,"10-Q",20100630,2010,"Q1",20100809,"2010-08-09 16:37:00.0",0,1,"erts",1,"","2010Q3"
"0001193125-10-183510",814585,"MBIA INC",6351,"US","NY","ARMONK","10504","113 KING ST","","914-273-4545","US","NY","ARMONK","10504","113 KING ST","","US","CT",61185706,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100809,"2010-08-09 16:58:00.0",0,0,"mbi",1,"","2010Q3"
"0001279363-10-000059",1279363,"WELLCARE HEALTH PLANS, INC.",6324,"US","FL","TAMPA","33634","8725 HENDERSON ROAD","RENAISSANCE ONE","8132906200","US","FL","TAMPA","33634","8725 HENDERSON ROAD","RENAISSANCE ONE","US","DE",470937650,"WELLCARE GROUP INC",20040210,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100809,"2010-08-09 13:50:00.0",0,0,"wcg",1,"","2010Q3"
"0001324592-10-000028",1324592,"ENTERPRISE GP HOLDINGS L.P.",4922,"US","TX","HOUSTON","77002","1100 LOUISIANA 10TH FLOOR","","7133816500","US","TX","HOUSTON","77002","1100 LOUISIANA 10TH FLOOR","","US","DE",134297064,"",NA,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100809,"2010-08-09 16:18:00.0",0,0,"epe",1,"","2010Q3"
"0001393311-10-000021",1393311,"PUBLIC STORAGE",6798,"US","CA","GLENDALE","91201-2349","701 WESTERN AVENUE","","818-244-8080","US","CA","GLENDALE","91201-2349","701 WESTERN AVENUE","","US","MD",953551121,"",NA,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100809,"2010-08-06 20:54:00.0",0,1,"psa",1,"","2010Q3"
"0001398432-10-000503",879101,"KIMCO REALTY CORP",6798,"US","NY","NEW HYDE PARK","11042","3333 NEW HYDE PARK RD","PO BOX 5020","5168699000","US","NY","NEW HYDE PARKQ","11042","3333 NEW HYDE PARK ROAD","PO BOX 5020","US","MD",132744380,"",NA,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100809,"2010-08-09 16:51:00.0",1,0,"kim",1,"","2010Q3"
"0001399315-10-000026",1399315,"MARSHALL & ILSLEY CORP",6022,"US","WI","MILWAUKEE","53202","770 NORTH WATER STREET","","414-765-7700","US","WI","MILWAUKEE","53202","770 NORTH WATER STREET","","US","WI",208995389,"NEW M&I CORP",20070511,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100809,"2010-08-09 14:27:00.0",0,0,"mi",1,"","2010Q3"
"0000102379-10-000060",102379,"URS CORP /NEW/",8711,"US","CA","SAN FRANCISCO","94111","600 MONTGOMERY STREET","STE 500","4157742700","US","CA","SAN FRANCISCO","94111","600 MONTGOMERY STREET 26TH FLOOR","","US","DE",941381538,"THORTEC INTERNATIONAL INC",19900222,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100810,"2010-08-10 16:24:00.0",0,0,"urs",1,"","2010Q3"
"0000950123-10-075244",851310,"HARMONIC INC",3663,"US","CA","SUNNYVALE","94089","549 BALTIC WAY","","4085422500","","","","","","","US","DE",770201147,"HARMONIC LIGHTWAVES INC",19950404,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100810,"2010-08-09 19:07:00.0",0,0,"hlit",1,"","2010Q3"
"0000950123-10-075306",1094285,"TELEDYNE TECHNOLOGIES INC",8711,"US","CA","THOUSAND OAKS","91360","1049 CAMINO DOS RIOS","","805-373-4545","US","CA","THOUSAND OAKS","91360","1049 CAMINO DOS RIOS","","US","DE",251843385,"",NA,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100810,"2010-08-09 21:49:00.0",0,0,"tdy",1,"","2010Q3"
"0000950123-10-075405",1114200,"AMERICAN MEDICAL SYSTEMS HOLDINGS INC",3842,"US","MN","MINNETONKA","55343","10700 BREN ROAD WEST","","9529334666","US","MN","MINNETONKA","55343","10700 BREN ROAD WEST","","US","DE",134018241,"",NA,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100810,"2010-08-10 10:07:00.0",0,0,"ammd",1,"","2010Q3"
"0000950123-10-075424",67887,"MOOG INC",3590,"US","NY","EAST AURORA","14052-0018","PLANT 24","","7166522000","US","NY","EAST AURORA","14052","PLANT 24","","US","NY",160757636,"",NA,"1-LAF",1,930,"10-Q",20100630,2010,"Q3",20100810,"2010-08-10 11:08:00.0",0,0,"moga",1,"","2010Q3"
"0000950123-10-075455",350907,"THORATEC CORP",3845,"US","CA","PLEASANTON","94588","6035 STONERIDGE DR","","9258478600","US","CA","PLEASANTON","94588","6035 STONERIDGE DR","","US","CA",942340464,"THORATEC CARDIOSYSTEMS INC",20010220,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100810,"2010-08-10 12:18:00.0",0,0,"thor",1,"","2010Q3"
"0000950123-10-075593",1018003,"INGRAM MICRO INC",5045,"US","CA","SANTA ANA","92799","1600 E ST ANDREW PLACE","","7145661000","US","CA","SANTA ANA","92799","1600 E ST ANDREW PLACE","","US","DE",621644402,"",NA,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100810,"2010-08-10 15:23:00.0",0,0,"im",1,"","2010Q3"
"0000950123-10-075643",4127,"SKYWORKS SOLUTIONS INC",3674,"US","MA","WOBURN","01801","20 SYLVAN ROAD","","6179355150","US","MA","WOBURN","01801","20 SYLVAN ROAD","20 SYLVAN ROAD","US","DE",42302115,"ALPHA INDUSTRIES INC",19920703,"1-LAF",1,930,"10-Q",20100630,2010,"Q3",20100810,"2010-08-10 16:20:00.0",0,0,"swks",1,"","2010Q3"
"0000950123-10-075672",1037038,"POLO RALPH LAUREN CORP",2320,"US","NY","NEW YORK","10022","650 MADISON AVENUE","","2123187000","US","NY","NEW YORK","10019-6064","1285 AVE OF THE AMERICAS","","US","DE",132622036,"",NA,"1-LAF",1,331,"10-Q",20100630,2010,"Q1",20100810,"2010-08-10 16:49:00.0",0,0,"rl",1,"","2010Q3"
"0000950123-10-075677",817366,"VCA ANTECH INC",700,"US","CA","LOS ANGELES","90064-1022","12401 WEST OLYMPIC BOULEVARD","","(310) 571-6500","US","CA","LOS ANGELES","90064-1022","12401 WEST OLYMPIC BOULEVARD","","US","DE",954097995,"VETERINARY CENTERS OF AMERICA INC",19940328,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100810,"2010-08-10 16:51:00.0",0,0,"woof",1,"","2010Q3"
"0001193125-10-184550",203527,"VARIAN MEDICAL SYSTEMS INC",3845,"US","CA","PALO ALTO","94304-1000","3100 HANSEN WAY","","650-424-5834","US","CA","PALO ALTO","94304-1000","3100 HANSEN WAY","","US","DE",942359345,"VARIAN ASSOCIATES INC /DE/",19920703,"1-LAF",0,930,"10-Q",20100630,2010,"Q3",20100810,"2010-08-10 13:13:00.0",0,0,"var",1,"","2010Q3"
"0001193125-10-184667",31791,"PERKINELMER INC",3826,"US","MA","WALTHAM","02451","940 WINTER STREET","","781 663 5776","US","MA","WALTHAM","02451","940 WINTER STREET","","US","MA",42052042,"EG&G INC",19920703,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100810,"2010-08-10 14:52:00.0",0,0,"pki",1,"","2010Q3"
"0001193125-10-184842",864749,"TRIMBLE NAVIGATION LTD /CA/",3829,"US","CA","SUNNYVALE","94085","935 STEWART DRIVE","","4084818000","US","CA","SUNNYVALE","94085","935 STEWART DRIVE","","US","CA",942802192,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100810,"2010-08-10 16:33:00.0",0,0,"trmb",1,"","2010Q3"
"0001193125-10-184853",317771,"TELLABS INC",3661,"US","IL","NAPERVILLE","60563","ONE TELLABS CENTER","1415 WEST DIEHL ROAD","630-378-8800","US","IL","NAPERVILLE","60563","ONE TELLABS CENTER","1415 WEST DIEHL ROAD","US","DE",363831568,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100810,"2010-08-10 16:37:00.0",0,0,"tlab",1,"","2010Q3"
"0001193125-10-184920",1001039,"WALT DISNEY CO/",7990,"US","CA","BURBANK","91521","500 SOUTH BUENA VISTA ST","","8185601000","US","CA","BURBANK","91521","500 SOUTH BUENA VISTA ST","","US","DE",954545390,"DC HOLDCO INC",19950918,"1-LAF",0,930,"10-Q",20100630,2010,"Q3",20100810,"2010-08-10 17:03:00.0",0,1,"dis",1,"","2010Q3"
"0001206774-10-001828",103730,"VISHAY INTERTECHNOLOGY INC",3670,"US","PA","MALVERN","19355","63 LINCOLN HWY","","6106441300","US","PA","MALVERN","19355","63 LINCOLN HIGHWAY","","US","DE",381686453,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100810,"2010-08-10 15:55:00.0",0,0,"vsh",1,"","2010Q3"
"0000023082-10-000054",23082,"COMPUTER SCIENCES CORP",7373,"US","VA","FALLS CHURCH","22042","3170 FAIRVIEW PARK DRIVE","","7038761000","US","VA","FALLS CHURCH","22042","3170 FAIRVIEW PARK DRIVE","","US","NV",952043126,"",NA,"1-LAF",1,331,"10-Q",20100630,2010,"Q1",20100811,"2010-08-11 12:17:00.0",0,1,"csc",1,"","2010Q3"
"0000047111-10-000031",47111,"HERSHEY CO",2060,"US","PA","HERSHEY","17033-0810","100 CRYSTAL A DRIVE","P O BOX 810-EXTERNAL RPTG & COMPLIANCE","7175344200","US","PA","HERSHEY","17033-0810","P O BOX 810-EXTERNAL RPTG & COMPLIANCE","100 CRYSTAL A DRIVE","US","DE",230691590,"HERSHEY FOODS CORP",19920703,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100811,"2010-08-11 11:04:00.0",0,1,"hsy",1,"","2010Q3"
"0000897101-10-001618",203077,"ST JUDE MEDICAL INC",3845,"US","MN","ST PAUL","55117","ONE ST JUDE MEDICAL DRIVE","","6517562000","US","MN","ST PAUL","55117","ONE ST JUDE MEDICAL DRIVE","","US","MN",411276891,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100811,"2010-08-11 16:47:00.0",0,1,"stj",1,"","2010Q3"
"0000950123-10-075746",1091171,"BLUE NILE INC",5944,"US","WA","SEATTLE","98104","705 FIFTH AVE S","STE 900","2063366700","US","WA","SEATTLE","98104","705 FIFTH AVE S","STE 900","US","DE",911963165,"INTERNET DIAMONDS INC",20000131,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100811,"2010-08-10 18:14:00.0",0,0,"nile",1,"","2010Q3"
"0000950123-10-075955",103379,"V F CORP",2320,"US","NC","GREENSBORO","27408","105 CORPORATE CENTER BOULEVARD","","(336)424-6000","US","NC","GREENSBORO","27420","P. O. BOX 21488","","US","PA",231180120,"VF CORPORATION",19900621,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100811,"2010-08-11 09:41:00.0",0,1,"vfc",1,"","2010Q3"
"0000950123-10-075961",913142,"BELDEN INC.",3357,"US","MO","ST. LOUIS","63105","BELDEN INC.","7733 FORSYTH BOULEVARD, SUITE 800","314-854-8000","US","MO","ST. LOUIS","63105","BELDEN INC.","7733 FORSYTH BOULEVARD, SUITE 800","US","DE",363601505,"BELDEN CDT INC.",20040716,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100811,"2010-08-11 10:02:00.0",0,0,"bdc",1,"","2010Q3"
"0000950123-10-075979",911160,"RF MICRO DEVICES INC",3674,"US","NC","GREENSBORO","27409-9421","7628 THORNDIKE ROAD","","3369317042","","","","","","","US","NC",561733461,"",NA,"1-LAF",1,331,"10-Q",20100630,2010,"Q1",20100811,"2010-08-11 10:56:00.0",0,0,"rfmd",1,"","2010Q3"
"0000950123-10-076076",200406,"JOHNSON & JOHNSON",2834,"US","NJ","NEW BRUNSWICK","08933","ONE JOHNSON & JOHNSON PLZ","","732-524-2455","US","NJ","NEW BRUNSWICK","08933","ONE JOHNSON & JOHNSON PLZ","","US","NJ",221024240,"",NA,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100811,"2010-08-11 14:23:00.0",0,1,"jnj",1,"","2010Q3"
"0000950123-10-076087",797721,"VIASAT INC",3663,"US","CA","CARLSBAD","92009","6155 EL CAMINO REAL","","760-476-2200","US","CA","CARLSBAD","92009","6155 EL CAMINO REAL","","US","DE",330174996,"",NA,"1-LAF",1,331,"10-Q",20100630,2010,"Q1",20100811,"2010-08-11 14:32:00.0",0,0,"vsat",1,"","2010Q3"
"0000950123-10-076132",313143,"HAEMONETICS CORP",3841,"US","MA","BRAINTREE","02184","400 WOOD RD","","7818487100","US","MA","BRAINTREE","02184","400 WOOD ROAD","","US","MA",42882273,"",NA,"1-LAF",1,331,"10-Q",20100630,2010,"Q1",20100811,"2010-08-11 15:52:00.0",0,0,"hae",1,"","2010Q3"
"0000950123-10-076168",8818,"AVERY DENNISON CORPORATION",2670,"US","CA","PASADENA","91103","150 N ORANGE GROVE BLVD","","6263042000","US","CA","PASADENA","91103","150 N ORANGE GROVE BLVD","","US","DE",951492269,"AVERY INTERNATIONAL CORP",19901030,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100811,"2010-08-11 16:37:00.0",0,0,"avy",1,"","2010Q3"
"0001104659-10-043656",866121,"ALLIANT TECHSYSTEMS INC",3760,"US","MN","EDINA","55436-1097","5050 LINCOLN DRIVE","","9523513000","US","MN","EDINA","55436-1097","5050 LINCOLN DRIVE","","US","DE",411672694,"",NA,"1-LAF",0,331,"10-Q",20100630,2010,"Q1",20100811,"2010-08-11 10:40:00.0",0,0,"atk",1,"","2010Q3"
"0001193125-10-185495",1260221,"TRANSDIGM GROUP INC",3728,"US","OH","CLEVELAND","44114","1301 EAST 9TH STREET","SUITE 3710","216 706 2939","US","OH","CLEVELAND","44114","1301 EAST 9TH STREET","SUITE 3710","US","DE",510484716,"TD HOLDING CORP",20030818,"1-LAF",0,930,"10-Q",20100630,2010,"Q3",20100811,"2010-08-11 08:45:00.0",0,0,"tdg",1,"","2010Q3"
"0001193125-10-185746",9342,"BALDOR ELECTRIC CO",3621,"US","AR","FORT SMITH","72902-2400","5711 R S BOREHAM JR ST","P O BOX 2400","5016464711","","","","","","","US","MO",430168840,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100811,"2010-08-11 12:06:00.0",0,0,"bez",1,"","2010Q3"
"0001193125-10-185753",913885,"TRIQUINT SEMICONDUCTOR INC",3674,"US","OR","HILLSBORO","97124","2300 NE BROOKWOOD PARKWAY","","5036159000","US","OR","HILLSBORO","97124","2300 NE BROOKWOOD PARKWAY","","US","DE",953654013,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100811,"2010-08-11 12:13:00.0",0,0,"tqnt",1,"","2010Q3"
"0001193125-10-186034",920527,"PSS WORLD MEDICAL INC",5047,"US","FL","JACKSONVILLE","32216","4345 SOUTHPOINT BLVD","STE 250","9043323000","US","FL","JACKSONVILLE","32216","4345 SOUTHPOINT BLVD","STE 250","US","FL",592280364,"PHYSICIAN SALES & SERVICE INC /FL/",19940318,"1-LAF",1,331,"10-Q",20100630,2010,"Q1",20100811,"2010-08-11 16:16:00.0",0,0,"pssi",1,"","2010Q3"
"0001193125-10-186099",104889,"WASHINGTON POST CO",8200,"US","DC","WASHINGTON","20071","1150 15TH ST NW","","2023346000","US","DC","WASHINGTON","20071","1150 15TH ST NW","","US","DE",530182885,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100811,"2010-08-11 16:55:00.0",0,0,"wpo",1,"","2010Q3"
"0001193125-10-186111",1289308,"ENERSYS",5063,"US","PA","READING","19605","2366 BERNVILLE ROAD","","(610) 208-1600","US","PA","READING","19605","2366 BERNVILLE ROAD","","US","DE",233058564,"",NA,"1-LAF",0,331,"10-Q",20100630,2010,"Q1",20100811,"2010-08-11 17:04:00.0",0,0,"ens",1,"","2010Q3"
"0001193125-10-186127",73309,"NUCOR CORP",3312,"US","NC","CHARLOTTE","28211","2100 REXFORD RD","","7043667000","US","NC","CHARLOTTE","28211","2100 REXFORD ROAD","","US","DE",131860817,"NUCLEAR CORP OF AMERICA INC",19680911,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100811,"2010-08-11 17:12:00.0",0,1,"nue",1,"","2010Q3"
"0000030697-10-000057",30697,"WENDY'S/ARBY'S GROUP, INC.",5810,"US","GA","ATLANTA","30338","1155 PERIMETER CENTER WEST","SUITE 1200","(678) 514-4100","US","GA","ATLANTA","30338","1155 PERIMETER CENTER WEST","SUITE 1200","US","DE",380471180,"TRIARC COMPANIES INC",19931109,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100812,"2010-08-12 09:04:00.0",0,0,"wen",1,"","2010Q3"
"0000916540-10-000037",916540,"DARLING INTERNATIONAL INC",2070,"US","TX","IRVING","75038","251 O CONNOR RIDGE BLVD","STE 300","9727170300","US","TX","IRVING","75038","251 OCONNOR RIDGE BLVD","#300","US","DE",362495346,"",NA,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100812,"2010-08-12 17:01:00.0",0,0,"dar",1,"","2010Q3"
"0000950123-10-076565",825542,"SCOTTS MIRACLE-GRO CO",2870,"US","OH","MARYSVILLE","43041","14111 SCOTTSLAWN ROAD","","9376440011","US","OH","MARYSVILLE","43041","14111 SCOTTSLAWN ROAD","N/A","US","OH",311414921,"SCOTTS COMPANY",19920703,"1-LAF",1,930,"10-Q",20100630,2010,"Q3",20100812,"2010-08-12 14:23:00.0",0,0,"smg",1,"","2010Q3"
"0000950123-10-076721",703360,"LSI CORP",3674,"US","CA","MILPITAS","95035","1621 BARBER LANE","","4084338000","US","CA","MILPITAS","95035","1621 BARBER LANE","","US","DE",942712976,"LSI LOGIC CORP",19920703,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100812,"2010-08-12 16:54:00.0",0,0,"lsi",1,"","2010Q3"
"0001000180-10-000094",1000180,"SANDISK CORP",3572,"US","CA","MILPITAS","95035","601 MCCARTHY BLVD.","","4088011000","US","CA","MILPITAS","95035","601 MCCARTHY BLVD.","","US","DE",770191793,"",NA,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100812,"2010-08-12 17:28:00.0",0,0,"sndk",1,"","2010Q3"
"0001104659-10-044053",98677,"TOOTSIE ROLL INDUSTRIES INC",2060,"US","IL","CHICAGO","60629","7401 S CICERO AVE","","7738383400","US","IL","CHICAGO","60629","7401 S CICERO AVE","","US","VA",221318955,"SWEETS CO OF AMERICA INC",19660921,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100812,"2010-08-12 15:51:00.0",0,0,"tr",1,"","2010Q3"
"0001144204-10-043180",769520,"MIDDLEBY CORP",3580,"US","IL","ELGIN","60120","1400 TOASTMASTER DRIVE","","8477413300","US","IL","ELGIN","60120","1400 TOASTMASTER DRIVE","","US","DE",363352497,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100812,"2010-08-12 16:03:00.0",0,0,"midd",1,"","2010Q3"
"0001157523-10-005034",78003,"PFIZER INC",2834,"US","NY","NEW YORK","10017","235 E 42ND ST","","2125732323","US","NY","NEW YORK","10017","235 E 42ND ST","","US","DE",135315170,"PFIZER CHARLES & CO INC",19710908,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100812,"2010-08-12 16:54:00.0",0,1,"pfe",1,"","2010Q3"
"0001193125-10-186629",1345111,"TIM HORTONS INC.",5812,"CA","ON","OAKVILLE","L6K 2Y1","874 SINCLAIR ROAD","","(905) 845-6511","CA","ON","OAKVILLE","L6K 2Y1","874 SINCLAIR ROAD","","CA","ON",510370507,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100812,"2010-08-12 07:40:00.0",0,0,"thi",1,"","2010Q3"
"0001193125-10-187009",857005,"PARAMETRIC TECHNOLOGY CORP",7372,"US","MA","NEEDHAM","02494","140 KENDRICK STREET","","7813705000","US","MA","NEEDHAM","02494","140 KENDRICK STREET","","US","MA",42866152,"",NA,"1-LAF",0,930,"10-Q",20100630,2010,"Q3",20100812,"2010-08-12 13:15:00.0",0,0,"pmtc",1,"","2010Q3"
"0001193125-10-187014",105319,"WEIGHT WATCHERS INTERNATIONAL INC",7200,"US","NY","NEW YORK","10010","11 MADISON AVENUE","17TH FLOOR","2125892700","US","NY","NEW YORK","10010","11 MADISON AVENUE","17TH FLOOR","US","VA",116040273,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100812,"2010-08-12 13:18:00.0",0,0,"wtw",1,"","2010Q3"
"0001193125-10-187144",791915,"CYPRESS SEMICONDUCTOR CORP /DE/",3674,"US","CA","SAN JOSE","95134","198 CHAMPION COURT","","4089432600","US","CA","SAN JOSE","95134","198 CHAMPION COURT","","US","DE",942885898,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100812,"2010-08-12 14:23:00.0",0,0,"cy",1,"","2010Q3"
"0001193125-10-187150",97210,"TERADYNE, INC",3825,"US","MA","NORTH READING","01864","600 RIVERPARK DRIVE","","978-370-2700","US","MA","NORTH READING","01864","600 RIVERPARK DRIVE","","US","MA",42272148,"TERADYNE INC",19920703,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100812,"2010-08-12 14:30:00.0",0,0,"ter",1,"","2010Q3"
"0001193125-10-187195",883569,"FOSSIL INC",3873,"US","TX","RICHARDSON","75082","2280 NORTH GREENVILLE AVE","","9722342525","US","TX","RICHARDSON","75082","2280 N GREENVILLE","","US","DE",752018505,"",NA,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100812,"2010-08-12 15:11:00.0",0,0,"fosl",1,"","2010Q3"
"0001437749-10-002582",353944,"INTERNATIONAL GAME TECHNOLOGY",3990,"US","NV","RENO","89510","9295 PROTOTYPE DRIVE","P O BOX 10580","7754487777","US","NV","RENO","89511","9295 PROTOTYPE DRIVE","","US","NV",880173041,"",NA,"1-LAF",1,930,"10-Q",20100630,2010,"Q3",20100812,"2010-08-11 17:33:00.0",0,0,"igt",1,"","2010Q3"
"0000950123-10-077309",923796,"GEO GROUP INC",8744,"US","FL","BOCA RATON","33487","621 NW 53RD STREET","SUITE 700","561-893-0101","US","FL","BOCA RATON","33487","621 NW 53RD STREET","SUITE 700","US","FL",650043078,"WACKENHUT CORRECTIONS CORP",19940525,"1-LAF",1,1231,"10-Q",20100630,2010,"Q2",20100813,"2010-08-13 16:05:00.0",0,0,"geo",1,"","2010Q3"
"0000950123-10-077359",8858,"AVNET INC",5065,"US","AZ","PHOENIX","85034","2211 SOUTH 47TH STREET","","4806432000","US","AZ","PHOENIX","85034","2211 SOUTH 47TH STREET","","US","NY",111890605,"",NA,"1-LAF",1,630,"10-K",20100630,2010,"FY",20100813,"2010-08-13 16:39:00.0",0,0,"avt",1,"","2010Q3"
"0000950123-10-077390",106040,"WESTERN DIGITAL CORP",3572,"US","CA","LAKE FOREST","92630","20511 LAKE FOREST DRIVE","","9499325000","US","CA","LAKE FOREST","92630","20511 LAKE FOREST DRIVE","","US","DE",330956711,"GENERAL DIGITAL CORP",19730125,"1-LAF",1,630,"10-K",20100630,2010,"FY",20100813,"2010-08-13 16:57:00.0",0,0,"wdc",1,"","2010Q3"
"0001104659-10-044227",795403,"WATTS WATER TECHNOLOGIES INC",3490,"US","MA","NORTH ANDOVER","01845","815 CHESTNUT ST","","9786881811","US","MA","NORTH ANDOVER","01845","815 CHESTNUT STREET","","US","DE",42916536,"WATTS INDUSTRIES INC",19920703,"1-LAF",0,1231,"10-Q",20100630,2010,"Q2",20100813,"2010-08-13 10:08:00.0",0,0,"wts",1,"","2010Q3"
"0001104659-10-044291",865436,"WHOLE FOODS MARKET INC",5411,"US","TX","AUSTIN","78703","550 BOWIE STREET","","5124774455","US","TX","AUSTIN","78703","550 BOWIE STREET","","US","TX",741989366,"",NA,"1-LAF",0,930,"10-Q",20100630,2010,"Q3",20100813,"2010-08-13 11:54:00.0",0,0,"wfmi",1,"","2010Q3"
