"adsh","cik_id","name","sic","countryba","stprba","cityba","zipba","bas1","bas2","baph","countryma","stprma","cityma","zipma","mas1","mas2","countryinc","stprinc","ein_id","former","changed","afs","wksi","fye","form","period","fy","fp","filed","accepted","prevrpt","detail","instance","nciks","aciks","edgar_year"
"0001193125-09-223170",5513,"UNUM GROUP",6321,"US","TN","CHATTANOOGA","37402","1 FOUNTAIN SQUARE","","4232944350","US","TN","CHATTANOOGA","37402","1 FOUNTAIN SQUARE","","US","DE",621598430,"UNUMPROVIDENT CORP",19990702,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 10:02:00.0",0,0,"unm",1,"","2009Q4"
"0001193125-09-223314",1166691,"COMCAST CORP",4841,"US","PA","PHILADELPHIA","","","","","US","PA","PHILADELPHIA","19102","1500 MARKET STREET","","US","PA",270000798,"AT&T COMCAST CORP",20020206,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 11:37:00.0",0,0,"cmcsa",1,"","2009Q4"
"0001193125-09-223626",37785,"FMC CORP",2800,"US","PA","PHILADELPHIA","19103","1735 MARKET STREET","","215 299-6000","US","PA","PHILADELPHIA","19103","1735 MARKET STREET","","US","DE",940479804,"FOOD MACHINERY & CHEMICAL CORP",19670706,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 14:55:00.0",0,0,"fmc",1,"","2009Q4"
"0001193125-09-223664",877890,"CITRIX SYSTEMS INC",7372,"US","FL","FORT LAUDERDALE","33309","851 WEST CYPRESS CREEK ROAD","","9542673000","US","FL","FL LAUDERDALE","33309","851 WEST CYPRESS CREEK ROAD","","US","DE",752275152,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 15:21:00.0",0,0,"ctxs",1,"","2009Q4"
"0001193125-09-223835",740260,"VENTAS INC",6798,"US","IL","CHICAGO","60606","111 SOUTH WACKER DRIVE","SUITE 4800","(877) 483-6827","US","IL","CHICAGO","60606","111 SOUTH WACKER DRIVE","SUITE 4800","US","DE",611055020,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 16:36:00.0",0,0,"vtr",1,"","2009Q4"
"0001193125-09-223862",849213,"PLUM CREEK TIMBER CO INC",6798,"US","WA","SEATTLE","98104-4040","999 THIRD AVENUE","SUITE 4300","(206)467-3600","US","WA","SEATTLE","98104-4040","999 THIRD AVENUE","SUITE 4300","US","DE",911912863,"PLUM CREEK TIMBER CO L P",19920703,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 16:43:00.0",0,0,"pcl",1,"","2009Q4"
"0001193125-09-223896",29669,"RR DONNELLEY & SONS CO",2750,"US","IL","CHICAGO","60606","111 SOUTH WACKER DRIVE","","3123268000","US","IL","CHICAGO","60606","111 SOUTH WACKER DRIVE","","US","DE",361004130,"DONNELLEY R R & SONS CO",19920703,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 16:52:00.0",0,0,"rrd",1,"","2009Q4"
"0001193125-09-223907",1267238,"ASSURANT INC",6321,"US","NY","NEW YORK","","","","","US","NY","NEW YORK","10005","ONE CHASE MANHATTAN PLAZA","","","",391126612,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 16:55:00.0",0,0,"aiz",1,"","2009Q4"
"0001193125-09-223922",1316631,"LIBERTY GLOBAL, INC.",4841,"US","CO","ENGLEWOOD","80112","12300 LIBERTY BOULEVARD","","720 875 5800","US","CO","ENGLEWOOD","80112","12300 LIBERTY BOULEVARD","","","",202197030,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 17:00:00.0",0,0,"lbtya",1,"","2009Q4"
"0001451505-09-000095",1451505,"TRANSOCEAN LTD.",1381,"CH","","VERNIER","1214","BLANDONNET INTERNATIONAL BUSINESS CENTER","BLDG F, 7TH FLOOR, CHEMIN DE BLANDONNET","41-58-792-9243","CH","","VERNIER","1214","BLANDONNET INTERNATIONAL BUSINESS CENTER","BLDG F, 7TH FLOOR, CHEMIN DE BLANDONNET","CH","",980599916,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091104,"2009-11-04 11:09:00.0",0,0,"rig",1,"","2009Q4"
"0000067716-09-000130",67716,"MDU RESOURCES GROUP INC",1400,"US","ND","BISMARCK","58506-5650","1200 WEST CENTURY AVENUE","","701-530-1059","US","ND","BISMARCK","58506-5650","1200 WEST CENTURY AVENUE","","US","DE",410423660,"MONTANA DAKOTA UTILITIES CO",19850429,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 09:26:00.0",0,0,"mdu",1,"","2009Q4"
"0000096223-09-000086",96223,"LEUCADIA NATIONAL CORP",2400,"US","NY","NEW YORK","10010","315 PARK AVE S","","2124601900","US","NY","NEW YORK","10010","315 PARK AVENUE SOUTH","","US","NY",132615557,"TALCOTT NATIONAL CORP",19800603,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 15:48:00.0",0,0,"luk",1,"","2009Q4"
"0000732717-09-000091",732717,"AT&T INC.",4813,"US","TX","DALLAS","75202","208 S. AKARD ST","ATTN :  ANDREW LIBERA","2108214105","US","TX","DALLAS","75202","208 S. AKARD ST","ATTN :  ANDREW LIBERA","US","DE",431301883,"SBC COMMUNICATIONS INC",19950501,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 12:09:00.0",0,0,"t",1,"","2009Q4"
"0000751652-09-000059",751652,"QUESTAR CORP",1311,"US","UT","SALT LAKE CITY","84145","180 EAST 100 SOUTH ST","PO BOX 45433","8015345000","US","UT","SALT LAKE CITY","84145","180 EAST 100 SOUTH ST","P O BOX 45433","US","UT",870407509,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 16:57:00.0",0,0,"str",1,"","2009Q4"
"0000821189-09-000067",821189,"EOG RESOURCES INC",1311,"US","TX","HOUSTON","77002","1111 BAGBY, SKY LOBBY 2","","7136517000","US","TX","HOUSTON","77002","1111 BAGBY, SKY LOBBY 2","","US","DE",470684736,"ENRON OIL & GAS CO",19920703,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 17:22:00.0",0,0,"eog",1,"","2009Q4"
"0000909281-09-000080",909281,"ONEOK PARTNERS LP",4922,"US","OK","TULSA","74103","100 WEST FIFTH STREET","","9185887000","US","OK","TULSA","74103","100 WEST FIFTH STREET","","US","DE",931120873,"NORTHERN BORDER PARTNERS LP",19930719,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 14:59:00.0",0,0,"oks",1,"","2009Q4"
"0000950123-09-057759",1032033,"SLM CORP",6141,"US","VA","RESTON","20190","12061 BLUEMONT WAY","","7038103000","US","VA","RESTON","20190","12061 BLUEMONT WAY","","US","DE",522013874,"SALLIE MAE",20020517,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-04 18:24:00.0",0,0,"slm",1,"","2009Q4"
"0000950123-09-057789",36270,"M&T BANK CORP",6022,"US","NY","BUFFALO","14203","C/O CORPORATE REPORTING","ONE M&T PLAZA 5TH FLOOR","7168425390","US","NY","BUFFALO","14203","C/O CORPORAE REPORTING","ONE M&T PLAZA 5TH FLR","US","NY",160968385,"FIRST EMPIRE STATE CORP",19920703,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-04 19:23:00.0",0,0,"mtb",1,"","2009Q4"
"0000950123-09-057827",804328,"QUALCOMM INC/DE",3663,"US","CA","SAN DIEGO","92121","5775 MOREHOUSE DR","","8585871121","US","CA","SAN DIEGO","92121","5775 MOREHOUSE DR","","US","DE",953685934,"",NA,"1-LAF",1,930,"10-K",20090930,2009,"FY",20091105,"2009-11-04 20:22:00.0",1,0,"qcom",1,"","2009Q4"
"0000950123-09-058029",31277,"EATON CORP",3590,"US","OH","CLEVELAND","44114-2584","EATON CTR","1111 SUPERIOR AVE","2165235000","US","OH","CLEVELAND","44114","1111 SUPERIOR AVENUE","","US","OH",340196300,"EATON YALE & TOWNE INC",19710822,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 09:04:00.0",0,0,"etn",1,"","2009Q4"
"0000950123-09-058104",1126294,"RRI ENERGY INC",4911,"US","TX","HOUSTON","77002","1000 MAIN STREET","","713-497-3000","US","TX","HOUSTON","77002","1000 MAIN STREET","","US","DE",760655566,"RELIANT ENERGY INC",20040423,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 11:02:00.0",0,0,"rri",1,"","2009Q4"
"0000950123-09-058111",808362,"BAKER HUGHES INC",3533,"US","TX","HOUSTON","77019-2118","2929 ALLEN PARKWAY","SUITE 2100","7134398600","US","TX","HOUSTON","77210-4740","PO BOX 4740","","US","DE",760207995,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 11:05:00.0",0,0,"bhi",1,"","2009Q4"
"0000950123-09-058120",93410,"CHEVRON CORP",2911,"US","CA","SAN RAMON","94583","6001 BOLLINGER CANYON ROAD","","925-842-1000","US","CA","SAN RAMON","94583","6001 BOLLINGER CANYON ROAD","","US","DE",940890210,"CHEVRONTEXACO CORP",20011009,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 11:12:00.0",0,0,"cvx",1,"","2009Q4"
"0000950123-09-058201",40987,"GENUINE PARTS CO",5013,"US","GA","ATLANTA","30339","2999 CIRCLE 75 PARKWAY","","4049531700","US","GA","ATLANTA","30339","2999 CIRCLE 75 PARKWAY","","US","GA",580254510,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 12:43:00.0",0,0,"gpc",1,"","2009Q4"
"0000950123-09-058209",1037868,"AMETEK INC/",3621,"US","PA","PAOLI","19301","37 NORTH VALLEY RD.","BUILDING 4, POB 1764","6106472121","US","PA","PAOLI","19301","37 NORTH VALLEY RD.","BUILDING 4, POB 1764","US","DE",141682544,"AMETEK AEROSPACE PRODUCTS INC",19970415,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 13:00:00.0",0,0,"ame",1,"","2009Q4"
"0000950123-09-058300",1090012,"DEVON ENERGY CORP/DE",1311,"US","OK","OKLAHOMA CITY","73102","20 N BROADWAY","STE 1500","4052353611","US","OK","OKLAHOMA CITY","73102","20 N BROADWAY","STE 1500","US","DE",731567067,"DEVON DELAWARE CORP",19990707,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 14:42:00.0",0,0,"dvn",1,"","2009Q4"
"0000950123-09-058365",1136893,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",7389,"US","FL","JACKSONVILLE","32204","601 RIVERSIDE AVENUE","","904-854-8547","US","FL","JACKSONVILLE","32204","601 RIVERSIDE AVENUE","","","",371490331,"CERTEGY INC",20010607,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 15:56:00.0",0,0,"fis",1,"","2009Q4"
"0000950123-09-058417",701221,"CIGNA CORP",6324,"US","PA","PHILADELPHIA","19192-1550","ONE LIBERTY PLACE","1601 CHESTNUT STREET","2157611000","US","PA","PHILADELPHIA","19192","TWO LIBERTY PLACE 48TH FLOOR","1601 CHESTNUT STREET","US","DE",61059331,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 16:23:00.0",0,0,"ci",1,"","2009Q4"
"0000950123-09-058421",1018963,"ALLEGHENY TECHNOLOGIES INC",3317,"US","PA","PITTSBURGH","15222","1000 SIX PPG PLACE","","4123942800","US","PA","PITTSBURGH","15222","100 SIX PPG PLACE","","US","DE",251792394,"ALLEGHENY TELEDYNE INC",19960716,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 16:24:00.0",0,0,"ati",1,"","2009Q4"
"0000950123-09-058426",1141982,"COOPER INDUSTRIES PLC",3640,"IE","","DUBLIN 2","00000","5 FITZWILLIAM SQUARE","","7132098400","IE","","DUBLIN 2","00000","5 FITZWILLIAM SQUARE","","","",980632292,"COOPER INDUSTRIES LTD",20010604,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 16:25:00.0",0,0,"cbe",1,"","2009Q4"
"0000950123-09-058443",310522,"FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE",6111,"US","DC","WASHINGTON","20016","3900 WISCONSIN AVE N.W.","","202-752-7000","US","DC","WASHINGTON","20016","3900 WISCONSIN AVE N.W.","","","",520883107,"FEDERAL NATIONAL MORTGAGE ASSOCIATION",19950110,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 16:35:00.0",0,0,"fnm",1,"","2009Q4"
"0000950123-09-058514",1035002,"VALERO ENERGY CORP/TX",2911,"US","TX","SAN ANTONIO","78269-6000","P.O. BOX 696000","","2103452000","US","TX","SAN ANTONIO","78269-6000","P.O. BOX 696000","","US","DE",741828067,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 17:04:00.0",0,0,"vlo",1,"","2009Q4"
"0001039684-09-000083",1039684,"ONEOK INC /NEW/",4923,"US","OK","TULSA","74103","100 WEST 5TH ST","","9185887000","US","OK","TULSA","74103","100 WEST 5TH ST","","US","OK",731520922,"WAI INC",19970519,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 14:59:00.0",0,0,"oke",1,"","2009Q4"
"0001047469-09-009543",24545,"MOLSON COORS BREWING CO",2082,"US","CO","GOLDEN","80401","P.O. BOX 4030, MAIL #NH375","","3032773271","US","CO","GOLDEN","80401","311 10TH STREET","","US","CO",840178360,"COORS ADOLPH CO",19920703,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-04 21:16:00.0",0,0,"tap",1,"","2009Q4"
"0001047469-09-009591",1063761,"SIMON PROPERTY GROUP INC /DE/",6798,"US","IN","INDIANAPOLIS","46204-3438","225 WEST WASHINGTON STREET","","317-636-1600","US","IN","INDIANAPOLIS","46204-3438","225 WEST WASHINGTON STREET","","US","DE",46268599,"CORPORATE PROPERTY INVESTORS INC",19980610,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 15:09:00.0",0,0,"spg",1,"","2009Q4"
"0001047469-09-009610",813828,"CBS CORP",4833,"US","NY","NEW YORK","10019","51 WEST 52ND STREET","35TH FLOOR","2129754321","US","NY","NEW YORK","10019","51 WEST 52ND STREET","35TH FLOOR","US","DE",42949533,"VIACOM INC",19920703,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 16:22:00.0",0,0,"cbs",1,"","2009Q4"
"0001157523-09-007722",1043219,"ANNALY CAPITAL MANAGEMENT INC",6798,"US","NY","NEW YORK","10036","1211 AVENUE OF THE AMERICAS","","212 696 0100","US","NY","NEW YORK","10036","1211 AVENUE OF THE AMERICAS","","US","MD",223479661,"ANNALY MORTGAGE MANAGEMENT INC",19970729,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 09:39:00.0",0,0,"nly",1,"","2009Q4"
"0001157523-09-007768",1201792,"AMERICAN PUBLIC EDUCATION INC",8200,"US","WV","CHARLES TOWN","25414","111 W CONGRESS STREET","","3047243700","US","WV","CHARLES TOWN","25414","111 W CONGRESS STREET","","US","DE",10724376,"",NA,"2-ACC",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 16:01:00.0",0,0,"apei",1,"","2009Q4"
"0001157523-09-007794",78003,"PFIZER INC",2834,"US","NY","NEW YORK","10017","235 E 42ND ST","","2125732323","US","NY","NEW YORK","10017","235 E 42ND ST","","US","DE",135315170,"PFIZER CHARLES & CO INC",19710908,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 17:16:00.0",0,0,"pfe",1,"","2009Q4"
"0001193125-09-224062",1308161,"NEWS CORP",2711,"US","NY","NEW YORK","10036","1211 AVENUE OF THE AMERICAS","","212-852-7000","US","NY","NEW YORK","10036","1211 AVENUE OF THE AMERICAS","","","",260075658,"NEWS CORPORATION, INC.",20041108,"1-LAF",0,630,"10-Q",20090930,2010,"Q1",20091105,"2009-11-04 18:07:00.0",0,0,"nws",1,"","2009Q4"
"0001193125-09-224187",1059324,"PETROHAWK ENERGY CORP",1311,"US","TX","HOUSTON","77002","1000 LOUISIANA SUITE 5600","","8322042700","US","TX","HOUSTON","77002","1000 LOUISIANA SUITE 5600","","US","DE",860876964,"BETA OIL & GAS INC",19980407,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-04 19:50:00.0",0,0,"hk",1,"","2009Q4"
"0001193125-09-224228",1059556,"MOODYS CORP /DE/",7320,"US","NY","NEW YORK","10007","7 WORLD TRADE CENTER","AT 250 GREENWICH STREET","2125530300","US","NY","NEW YORK","10007","7 WORLD TRADE CENTER","AT 250 GREENWICH STREET","US","DE",133998945,"DUN & BRADSTREET CORP /DE/",19980728,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-04 20:36:00.0",0,0,"mco",1,"","2009Q4"
"0001193125-09-224395",316709,"SCHWAB CHARLES CORP",6211,"US","CA","SAN FRANCISCO","94105","211 MAIN STREET","","4156367000","US","CA","SAN FRANCISCO","94105","211 MAIN STREET","","US","DE",943025021,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 06:03:00.0",0,0,"schw",1,"","2009Q4"
"0001193125-09-224656",23666,"SARA LEE CORP",2000,"US","IL","DOWNERS GROVE","60515","3500 LACEY ROAD","","6305986000","US","IL","DOWNERS GROVE","60515","3500 LACEY ROAD","","US","MD",362089049,"LEE SARA CORP",19920703,"1-LAF",0,630,"10-Q",20090930,2010,"Q1",20091105,"2009-11-05 07:32:00.0",0,0,"sle",1,"","2009Q4"
"0001193125-09-224686",891456,"PLAINS EXPLORATION & PRODUCTION CO",1311,"US","TX","HOUSTON","77002","700 MILAM STREET","SUITE 3100","7135796000","US","TX","HOUSTON","77002","700 MILAM STREET","SUITE 3100","US","DE",330430755,"PLAINS EXPLORATION & PRODUCTION CO L P",20020619,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 07:47:00.0",0,0,"pxp",1,"","2009Q4"
"0001193125-09-224917",906107,"EQUITY RESIDENTIAL",6798,"US","IL","CHICAGO","60606","EQUITY RESIDENTIAL","TWO NORTH RIVERSIDE PLAZA, SUITE 400","3129281178","US","IL","CHICAGO","60606","TWO NORTH RIVERSIDE PLAZA","SUITE 400","US","MD",363877868,"EQUITY RESIDENTIAL PROPERTIES TRUST",19930524,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 10:24:00.0",0,0,"eqr",1,"","2009Q4"
"0001193125-09-224951",63908,"MCDONALDS CORP",5812,"US","IL","OAK BROOK","60523","ONE MCDONALD'S PLZ","DEPT 332","6306233154","US","IL","OAK BROOK","60523","ONE MCDONALDS PLAZA","DEPT 332","US","DE",362361282,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 10:42:00.0",0,0,"mcd",1,"","2009Q4"
"0001193125-09-225181",868809,"XTO ENERGY INC",1311,"US","TX","FORT WORTH","76102","810 HOUSTON ST","STE 2000","8178702800","US","TX","FORT WORTH","76102","810 HOUSTON STREET","STE 2000","US","DE",752347769,"CROSS TIMBERS OIL CO",19940801,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 13:01:00.0",0,0,"xto",1,"","2009Q4"
"0001193125-09-225269",75362,"PACCAR INC",3711,"US","WA","BELLEVUE","98004","PACCAR BUILDING","777 106TH AVENUE NE","425 468 7383","US","WA","BELLEVUE","98004","PACCAR BUILDING","777 106TH AVENUE NE","US","DE",910351110,"PACIFIC CAR & FOUNDRY CO",19720707,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 14:06:00.0",0,0,"pcar",1,"","2009Q4"
"0001193125-09-225277",64803,"CVS CAREMARK CORP",5912,"US","RI","WOONSOCKET","02895","ONE CVS DR.","","4017651500","US","RI","WOONSOCKET","02895","ONE CVS DR.","","US","DE",50494040,"CVS/CAREMARK CORP",20070322,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 14:12:00.0",0,0,"cvs",1,"","2009Q4"
"0001193125-09-225285",34088,"EXXON MOBIL CORP",2911,"US","TX","IRVING","75039-2298","5959 LAS COLINAS BLVD","","9724441000","US","TX","IRVING","75039-2298","5959 LAS COLINAS BLVD","","US","NJ",135409005,"EXXON CORP",19920703,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 14:19:00.0",0,0,"xom",1,"","2009Q4"
"0001193125-09-225389",49938,"IMPERIAL OIL LTD",2911,"CA","AB","CALGARY","T2P 3M9","237 FOURTH AVENUE S.W.","","1-800-567-3776","CA","AB","CALGARY","T2P 3M9","237 FOURTH AVENUE S.W.","","","",980017682,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 15:13:00.0",0,0,"imo",1,"","2009Q4"
"0001193125-09-225453",1345111,"TIM HORTONS INC.",5812,"CA","ON","OAKVILLE","L6K 2Y1","874 SINCLAIR ROAD","","(905) 845-6511","CA","ON","OAKVILLE","L6K 2Y1","874 SINCLAIR ROAD","","CA","ON",510370507,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 15:47:00.0",0,0,"thi",1,"","2009Q4"
"0001193125-09-225470",1037540,"BOSTON PROPERTIES INC",6798,"US","MA","BOSTON","02199","800 BOYLSTON STREET","SUITE 1900","6172363300","US","MA","BOSTON","02199","800 BOYLSTON STREET","SUITE 1900","US","DE",42473675,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 15:54:00.0",0,0,"bxp",1,"","2009Q4"
"0001193125-09-225519",62709,"MARSH & MCLENNAN COMPANIES, INC.",6411,"US","NY","NEW YORK","10036","1166 AVENUE OF THE AMERICAS","","2123455000","US","NY","NEW YORK","10036","1166 AVENUE OF THE AMERICAS","","US","DE",362668272,"MARSH & MCLENNAN COMPANIES INC",19920703,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 16:05:00.0",0,0,"mmc",1,"","2009Q4"
"0001193125-09-225635",1349436,"SANDRIDGE ENERGY INC",1311,"US","OK","OKLAHOMA CITY","73102-6406","123 ROBERT S. KERR AVENUE","","405-429-5500","US","OK","OKLAHOMA CITY","73102-6406","123 ROBERT S. KERR AVENUE","","US","DE",208084793,"RIATA ENERGY INC",20060111,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 16:36:00.0",0,0,"sd",1,"","2009Q4"
"0001193125-09-225660",882095,"GILEAD SCIENCES INC",2836,"US","CA","FOSTER CITY","94404","333 LAKESIDE DR","","6505743000","US","CA","FOSTER CITY","94404","333 LAKESIDE DR","","US","DE",943047598,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 16:44:00.0",0,0,"gild",1,"","2009Q4"
"0001193125-09-225668",945436,"MEMC ELECTRONIC MATERIALS INC",3674,"US","MO","ST. PETERS","63376","501 PEARL DRIVE","P. O. BOX 8","6364745000","US","MO","ST. PETERS","63376","501 PEARL DRIVE","P. O. BOX 8","US","DE",561505767,"",NA,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 16:45:00.0",0,0,"wfr",1,"","2009Q4"
"0001193125-09-225699",1053507,"AMERICAN TOWER CORP /MA/",4899,"US","MA","BOSTON","02116","116 HUNTINGTON AVE","","6173757500","US","MA","BOSTON","02116","116 HUNTINGTON AVE","","US","DE",650723837,"AMERICAN TOWER SYSTEMS CORP",19980128,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 16:54:00.0",0,0,"amt",1,"","2009Q4"
"0001193125-09-225724",910073,"NEW YORK COMMUNITY BANCORP INC",6036,"US","NY","WESTBURY","11590","615 MERRICK AVE","","7183596400","US","NY","WESTBURY","11590","615 MERRICK AVE","","US","DE",61377322,"QUEENS COUNTY BANCORP INC",19930802,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 17:02:00.0",0,0,"nyb",1,"","2009Q4"
"0001193125-09-225754",927066,"DAVITA INC",8090,"US","CA","EL SEGUNDO","90245","601 HAWAII STREET","","3105362400","US","CA","EL SEGUNDO","90245","601 HAWAII STREET","","US","DE",510354549,"TOTAL RENAL CARE HOLDINGS INC",19950524,"1-LAF",0,1231,"10-Q",20090930,2009,"Q3",20091105,"2009-11-05 17:16:00.0",0,0,"dva",1,"","2009Q4"
"0000007084-09-000061",7084,"ARCHER DANIELS MIDLAND CO",2070,"US","IL","DECATUR","62526","4666 FARIES PKWY","","2174244798","US","IL","DECATUR","62526","4666 FARIES PKWY","","US","DE",410129150,"",NA,"1-LAF",1,630,"10-Q",20090930,2010,"Q1",20091106,"2009-11-06 15:47:00.0",0,0,"adm",1,"","2009Q4"
"0000008670-09-000037",8670,"AUTOMATIC DATA PROCESSING INC",7374,"US","NJ","ROSELAND","07068","ONE ADP BOULVARD","","9739747849","US","NJ","ROSELAND","07068","ONE ADP BOULEVARD","","US","DE",221467904,"",NA,"1-LAF",1,630,"10-Q",20090930,2010,"Q1",20091106,"2009-11-06 17:05:00.0",0,0,"adp",1,"","2009Q4"
"0000059558-09-000148",59558,"LINCOLN NATIONAL CORP",6311,"US","PA","RADNOR","19087","150 N RADNOR CHESTER RD","","4845831475","US","PA","RADNOR","19087","150 N RADNOR CHESTER RD","","US","IN",351140070,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 15:54:00.0",0,0,"lnc",1,"","2009Q4"
"0000065984-09-000219",65984,"ENTERGY CORP /DE/",4911,"US","LA","NEW ORLEANS","70113","639 LOYOLA AVE","","5045764000","US","LA","NEW ORLEANS","70161","PO BOX 61000","","US","DE",721229752,"ENTERGY CORP /FL/",19940329,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 14:24:00.0",0,0,"etr",8,"7323 44570 66901 71508 202584 1348952 1427437","2009Q4"
"0000085408-09-000048",85408,"ROWAN COMPANIES INC",1381,"US","TX","HOUSTON","77056-6127","2800 POST OAK BLVD.","SUITE 5450","7136217800","US","TX","HOUSTON","77056-6127","2800 POST OAK BOULEVARD","SUITE 5450","US","DE",750759420,"ROWAN DRILLING CO INC",19711110,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 16:00:00.0",0,0,"rdc",1,"","2009Q4"
"0000092122-09-000089",92122,"SOUTHERN CO",4911,"US","GA","ATLANTA","30308","30 IVAN ALLEN JR. BLVD., N.W.","","4045065000","US","GA","ATLANTA","30308","30 IVAN ALLEN JR. BLVD., N.W.","","US","DE",580690070,"",NA,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 11:11:00.0",0,0,"so",6,"3153 41091 44545 66904 1160661","2009Q4"
"0000101778-09-000123",101778,"MARATHON OIL CORP",2911,"US","TX","HOUSTON","77253-3128","P O BOX 3128","","7136296600","US","TX","HOUSTON","77056","5555 SAN FELIPE ROAD","","US","DE",250996816,"USX CORP",19920703,"1-LAF",1,1231,"10-Q",20090930,2009,"Q3",20091106,"2009-11-06 14:57:00.0",0,0,"mro",1,"","2009Q4"
